2026-03-04 21:46:31,071 - train_greyscale_FA_MoE.py - ckpt_root: output_shift_fa/acdc_wholeheart_uncond_fa_ec_4moe8_greyscale_uvit_mid_4by4_l8r9_low16_Y_bound/ckpts
dataset:
  SNR_scale: 4.0
2026-03-21 17:15:18,079 - train_greyscale_FA_MoE.py - {'step': '472300', 'lr': '0.0002', 'total_loss': '0.00936471', 'main_loss': '0.00936471', 'time_per_step': '2.61584'}
2026-03-21 17:19:48,836 - train_greyscale_FA_MoE.py - {'step': '472400', 'lr': '0.0002', 'total_loss': '0.00722512', 'main_loss': '0.00722512', 'time_per_step': '2.67733'}
2026-03-21 17:24:19,786 - train_greyscale_FA_MoE.py - {'step': '472500', 'lr': '0.0002', 'total_loss': '0.00849867', 'main_loss': '0.00849867', 'time_per_step': '2.66734'}
2026-03-21 17:28:50,740 - train_greyscale_FA_MoE.py - {'step': '472600', 'lr': '0.0002', 'total_loss': '0.0106877', 'main_loss': '0.0106877', 'time_per_step': '2.67991'}
2026-03-21 17:33:20,914 - train_greyscale_FA_MoE.py - {'step': '472700', 'lr': '0.0002', 'total_loss': '0.00906846', 'main_loss': '0.00906846', 'time_per_step': '2.59855'}
2026-03-21 17:37:51,278 - train_greyscale_FA_MoE.py - {'step': '472800', 'lr': '0.0002', 'total_loss': '0.0124911', 'main_loss': '0.0124911', 'time_per_step': '2.53349'}
2026-03-21 17:42:22,346 - train_greyscale_FA_MoE.py - {'step': '472900', 'lr': '0.0002', 'total_loss': '0.00660576', 'main_loss': '0.00660576', 'time_per_step': '2.60645'}
2026-03-21 17:46:53,444 - train_greyscale_FA_MoE.py - {'step': '473000', 'lr': '0.0002', 'total_loss': '0.00753587', 'main_loss': '0.00753587', 'time_per_step': '2.60762'}
2026-03-21 17:51:24,339 - train_greyscale_FA_MoE.py - {'step': '473100', 'lr': '0.0002', 'total_loss': '0.00758957', 'main_loss': '0.00758957', 'time_per_step': '2.62364'}
2026-03-21 17:55:54,292 - train_greyscale_FA_MoE.py - {'step': '473200', 'lr': '0.0002', 'total_loss': '0.00415861', 'main_loss': '0.00415861', 'time_per_step': '2.62215'}
2026-03-21 18:00:26,399 - train_greyscale_FA_MoE.py - {'step': '473300', 'lr': '0.0002', 'total_loss': '0.00599835', 'main_loss': '0.00599835', 'time_per_step': '2.61013'}
2026-03-21 18:04:56,205 - train_greyscale_FA_MoE.py - {'step': '473400', 'lr': '0.0002', 'total_loss': '0.00755464', 'main_loss': '0.00755464', 'time_per_step': '2.62248'}
2026-03-21 18:09:27,201 - train_greyscale_FA_MoE.py - {'step': '473500', 'lr': '0.0002', 'total_loss': '0.00703996', 'main_loss': '0.00703996', 'time_per_step': '2.62753'}
2026-03-21 18:13:57,974 - train_greyscale_FA_MoE.py - {'step': '473600', 'lr': '0.0002', 'total_loss': '0.00887325', 'main_loss': '0.00887325', 'time_per_step': '2.61395'}
2026-03-21 18:18:28,285 - train_greyscale_FA_MoE.py - {'step': '473700', 'lr': '0.0002', 'total_loss': '0.00689884', 'main_loss': '0.00689884', 'time_per_step': '2.60921'}
2026-03-21 18:22:59,594 - train_greyscale_FA_MoE.py - {'step': '473800', 'lr': '0.0002', 'total_loss': '0.00899189', 'main_loss': '0.00899189', 'time_per_step': '2.74121'}
2026-03-21 18:27:29,774 - train_greyscale_FA_MoE.py - {'step': '473900', 'lr': '0.0002', 'total_loss': '0.00705306', 'main_loss': '0.00705306', 'time_per_step': '2.58164'}
2026-03-21 18:32:00,500 - train_greyscale_FA_MoE.py - {'step': '474000', 'lr': '0.0002', 'total_loss': '0.0090651', 'main_loss': '0.0090651', 'time_per_step': '2.62515'}
2026-03-21 18:36:32,433 - train_greyscale_FA_MoE.py - {'step': '474100', 'lr': '0.0002', 'total_loss': '0.00836041', 'main_loss': '0.00836041', 'time_per_step': '3.73704'}
2026-03-21 18:41:02,447 - train_greyscale_FA_MoE.py - {'step': '474200', 'lr': '0.0002', 'total_loss': '0.00508384', 'main_loss': '0.00508384', 'time_per_step': '2.61901'}
2026-03-21 18:45:33,321 - train_greyscale_FA_MoE.py - {'step': '474300', 'lr': '0.0002', 'total_loss': '0.00487085', 'main_loss': '0.00487085', 'time_per_step': '2.60736'}
2026-03-21 18:50:03,703 - train_greyscale_FA_MoE.py - {'step': '474400', 'lr': '0.0002', 'total_loss': '0.010298', 'main_loss': '0.010298', 'time_per_step': '2.62877'}
2026-03-21 18:54:34,678 - train_greyscale_FA_MoE.py - {'step': '474500', 'lr': '0.0002', 'total_loss': '0.00553684', 'main_loss': '0.00553684', 'time_per_step': '2.61764'}
2026-03-21 18:59:06,232 - train_greyscale_FA_MoE.py - {'step': '474600', 'lr': '0.0002', 'total_loss': '0.00721902', 'main_loss': '0.00721902', 'time_per_step': '2.60895'}
2026-03-21 19:03:37,064 - train_greyscale_FA_MoE.py - {'step': '474700', 'lr': '0.0002', 'total_loss': '0.00425929', 'main_loss': '0.00425929', 'time_per_step': '2.61816'}
2026-03-21 19:08:07,210 - train_greyscale_FA_MoE.py - {'step': '474800', 'lr': '0.0002', 'total_loss': '0.00579391', 'main_loss': '0.00579391', 'time_per_step': '2.61956'}
2026-03-21 19:12:38,225 - train_greyscale_FA_MoE.py - {'step': '474900', 'lr': '0.0002', 'total_loss': '0.00534485', 'main_loss': '0.00534485', 'time_per_step': '2.61791'}
2026-03-21 19:17:09,055 - train_greyscale_FA_MoE.py - {'step': '475000', 'lr': '0.0002', 'total_loss': '0.00776922', 'main_loss': '0.00776922', 'time_per_step': '2.63846'}
2026-03-21 19:17:09,079 - train_greyscale_FA_MoE.py - Saved expert distribution of layer in_block_0 to output_shift_fa/acdc_wholeheart_uncond_fa_ec_4moe8_greyscale_uvit_mid_4by4_l8r9_low16_Y_bound/samples/expert_distribution_in_block_0_step475000.npy
2026-03-21 19:17:11,600 - train_greyscale_FA_MoE.py - Saved expert distribution of layer out_block_7 to output_shift_fa/acdc_wholeheart_uncond_fa_ec_4moe8_greyscale_uvit_mid_4by4_l8r9_low16_Y_bound/samples/expert_distribution_out_block_7_step475000.npy
2026-03-21 19:17:13,705 - train_greyscale_FA_MoE.py - Save a grid of 16 samples into output_shift_fa/acdc_wholeheart_uncond_fa_ec_4moe8_greyscale_uvit_mid_4by4_l8r9_low16_Y_bound/samples/475000.png by DPM-Solver
2026-03-21 19:17:20,323 - train_greyscale_FA_MoE.py - Finished saving sample grid to output_shift_fa/acdc_wholeheart_uncond_fa_ec_4moe8_greyscale_uvit_mid_4by4_l8r9_low16_Y_bound/samples/475000.png by DPM-Solver.
2026-03-21 19:17:20,835 - train_greyscale_FA_MoE.py - Save and eval checkpoint 475000...
2026-03-21 19:17:23,559 - train_greyscale_FA_MoE.py - eval_step: n_samples=50000, sample_steps=50, algorithm=dpm_solver, mini_batch_size=500, samples save into output_shift_fa/acdc_wholeheart_uncond_fa_ec_4moe8_greyscale_uvit_mid_4by4_l8r9_low16_Y_bound/samples/acdc_wholeheart_uncond_uvit_FA_EC_4MoE8_greyscale_mid_4by4_low16_475000_dpm
2026-03-21 20:13:09,167 - train_greyscale_FA_MoE.py - step=475000 fid50000=11.100464276562604
2026-03-21 20:19:42,549 - is_lpips.py - LPIPS: 0.5139 ± 0.0499
2026-03-21 20:19:42,554 - train_greyscale_FA_MoE.py - step=475000 LPIPS50000=0.5139376155347384
2026-03-21 20:25:19,834 - train_greyscale_FA_MoE.py - {'step': '475100', 'lr': '0.0002', 'total_loss': '0.00757614', 'main_loss': '0.00757614', 'time_per_step': '2.64698'}
2026-03-21 20:29:50,759 - train_greyscale_FA_MoE.py - {'step': '475200', 'lr': '0.0002', 'total_loss': '0.0076083', 'main_loss': '0.0076083', 'time_per_step': '2.56958'}
2026-03-21 20:34:22,579 - train_greyscale_FA_MoE.py - {'step': '475300', 'lr': '0.0002', 'total_loss': '0.00832675', 'main_loss': '0.00832675', 'time_per_step': '2.58915'}
2026-03-21 20:38:52,628 - train_greyscale_FA_MoE.py - {'step': '475400', 'lr': '0.0002', 'total_loss': '0.00752988', 'main_loss': '0.00752988', 'time_per_step': '2.58598'}
2026-03-21 20:43:23,553 - train_greyscale_FA_MoE.py - {'step': '475500', 'lr': '0.0002', 'total_loss': '0.00570907', 'main_loss': '0.00570907', 'time_per_step': '2.62122'}
2026-03-21 20:47:53,903 - train_greyscale_FA_MoE.py - {'step': '475600', 'lr': '0.0002', 'total_loss': '0.00804158', 'main_loss': '0.00804158', 'time_per_step': '2.62845'}
2026-03-21 20:52:24,908 - train_greyscale_FA_MoE.py - {'step': '475700', 'lr': '0.0002', 'total_loss': '0.00660365', 'main_loss': '0.00660365', 'time_per_step': '2.62399'}
2026-03-21 20:56:56,174 - train_greyscale_FA_MoE.py - {'step': '475800', 'lr': '0.0002', 'total_loss': '0.0077104', 'main_loss': '0.0077104', 'time_per_step': '2.63142'}
2026-03-21 21:01:26,930 - train_greyscale_FA_MoE.py - {'step': '475900', 'lr': '0.0002', 'total_loss': '0.00943145', 'main_loss': '0.00943145', 'time_per_step': '2.64351'}
2026-03-21 21:05:57,734 - train_greyscale_FA_MoE.py - {'step': '476000', 'lr': '0.0002', 'total_loss': '0.00707193', 'main_loss': '0.00707193', 'time_per_step': '2.62972'}
2026-03-21 21:10:28,465 - train_greyscale_FA_MoE.py - {'step': '476100', 'lr': '0.0002', 'total_loss': '0.00805277', 'main_loss': '0.00805277', 'time_per_step': '2.64004'}
2026-03-21 21:14:59,101 - train_greyscale_FA_MoE.py - {'step': '476200', 'lr': '0.0002', 'total_loss': '0.00467405', 'main_loss': '0.00467405', 'time_per_step': '2.63334'}
2026-03-21 21:19:30,130 - train_greyscale_FA_MoE.py - {'step': '476300', 'lr': '0.0002', 'total_loss': '0.00832432', 'main_loss': '0.00832432', 'time_per_step': '2.57397'}
2026-03-21 21:24:00,941 - train_greyscale_FA_MoE.py - {'step': '476400', 'lr': '0.0002', 'total_loss': '0.00889926', 'main_loss': '0.00889926', 'time_per_step': '2.53676'}
2026-03-21 21:28:31,562 - train_greyscale_FA_MoE.py - {'step': '476500', 'lr': '0.0002', 'total_loss': '0.00689057', 'main_loss': '0.00689057', 'time_per_step': '2.66364'}
2026-03-21 21:33:02,524 - train_greyscale_FA_MoE.py - {'step': '476600', 'lr': '0.0002', 'total_loss': '0.00948805', 'main_loss': '0.00948805', 'time_per_step': '2.58889'}
2026-03-21 21:37:32,652 - train_greyscale_FA_MoE.py - {'step': '476700', 'lr': '0.0002', 'total_loss': '0.00648825', 'main_loss': '0.00648825', 'time_per_step': '2.6212'}
2026-03-21 21:42:03,705 - train_greyscale_FA_MoE.py - {'step': '476800', 'lr': '0.0002', 'total_loss': '0.00677761', 'main_loss': '0.00677761', 'time_per_step': '2.62267'}
2026-03-21 21:46:34,697 - train_greyscale_FA_MoE.py - {'step': '476900', 'lr': '0.0002', 'total_loss': '0.00918171', 'main_loss': '0.00918171', 'time_per_step': '2.60721'}
2026-03-21 21:51:05,009 - train_greyscale_FA_MoE.py - {'step': '477000', 'lr': '0.0002', 'total_loss': '0.0094293', 'main_loss': '0.0094293', 'time_per_step': '2.64163'}
2026-03-21 21:55:35,894 - train_greyscale_FA_MoE.py - {'step': '477100', 'lr': '0.0002', 'total_loss': '0.00583957', 'main_loss': '0.00583957', 'time_per_step': '2.63221'}
2026-03-21 22:00:07,217 - train_greyscale_FA_MoE.py - {'step': '477200', 'lr': '0.0002', 'total_loss': '0.00957298', 'main_loss': '0.00957298', 'time_per_step': '2.63202'}
2026-03-21 22:04:38,285 - train_greyscale_FA_MoE.py - {'step': '477300', 'lr': '0.0002', 'total_loss': '0.00693999', 'main_loss': '0.00693999', 'time_per_step': '2.62621'}
2026-03-21 22:09:08,201 - train_greyscale_FA_MoE.py - {'step': '477400', 'lr': '0.0002', 'total_loss': '0.00575245', 'main_loss': '0.00575245', 'time_per_step': '2.61401'}
2026-03-21 22:13:38,589 - train_greyscale_FA_MoE.py - {'step': '477500', 'lr': '0.0002', 'total_loss': '0.00562782', 'main_loss': '0.00562782', 'time_per_step': '2.55032'}
2026-03-21 22:18:09,443 - train_greyscale_FA_MoE.py - {'step': '477600', 'lr': '0.0002', 'total_loss': '0.00451312', 'main_loss': '0.00451312', 'time_per_step': '2.53494'}
2026-03-21 22:22:40,831 - train_greyscale_FA_MoE.py - {'step': '477700', 'lr': '0.0002', 'total_loss': '0.00797105', 'main_loss': '0.00797105', 'time_per_step': '2.59551'}
2026-03-21 22:27:10,902 - train_greyscale_FA_MoE.py - {'step': '477800', 'lr': '0.0002', 'total_loss': '0.0113814', 'main_loss': '0.0113814', 'time_per_step': '2.60146'}
2026-03-21 22:31:41,548 - train_greyscale_FA_MoE.py - {'step': '477900', 'lr': '0.0002', 'total_loss': '0.00630011', 'main_loss': '0.00630011', 'time_per_step': '2.62124'}
2026-03-21 22:36:11,703 - train_greyscale_FA_MoE.py - {'step': '478000', 'lr': '0.0002', 'total_loss': '0.00664713', 'main_loss': '0.00664713', 'time_per_step': '2.62259'}
2026-03-21 22:40:42,720 - train_greyscale_FA_MoE.py - {'step': '478100', 'lr': '0.0002', 'total_loss': '0.00823915', 'main_loss': '0.00823915', 'time_per_step': '2.62782'}
2026-03-21 22:45:13,850 - train_greyscale_FA_MoE.py - {'step': '478200', 'lr': '0.0002', 'total_loss': '0.00903144', 'main_loss': '0.00903144', 'time_per_step': '2.62542'}
2026-03-21 22:49:43,808 - train_greyscale_FA_MoE.py - {'step': '478300', 'lr': '0.0002', 'total_loss': '0.00776201', 'main_loss': '0.00776201', 'time_per_step': '2.62289'}
2026-03-21 22:54:14,421 - train_greyscale_FA_MoE.py - {'step': '478400', 'lr': '0.0002', 'total_loss': '0.00912124', 'main_loss': '0.00912124', 'time_per_step': '2.63272'}
2026-03-21 22:58:45,463 - train_greyscale_FA_MoE.py - {'step': '478500', 'lr': '0.0002', 'total_loss': '0.00559009', 'main_loss': '0.00559009', 'time_per_step': '2.61589'}
2026-03-21 23:03:16,191 - train_greyscale_FA_MoE.py - {'step': '478600', 'lr': '0.0002', 'total_loss': '0.00667311', 'main_loss': '0.00667311', 'time_per_step': '2.60888'}
2026-03-21 23:07:46,722 - train_greyscale_FA_MoE.py - {'step': '478700', 'lr': '0.0002', 'total_loss': '0.0107756', 'main_loss': '0.0107756', 'time_per_step': '2.55121'}
2026-03-21 23:12:19,363 - train_greyscale_FA_MoE.py - {'step': '478800', 'lr': '0.0002', 'total_loss': '0.00725225', 'main_loss': '0.00725225', 'time_per_step': '2.60965'}
2026-03-21 23:16:52,325 - train_greyscale_FA_MoE.py - {'step': '478900', 'lr': '0.0002', 'total_loss': '0.0079998', 'main_loss': '0.0079998', 'time_per_step': '2.63863'}
2026-03-21 23:21:23,058 - train_greyscale_FA_MoE.py - {'step': '479000', 'lr': '0.0002', 'total_loss': '0.00461299', 'main_loss': '0.00461299', 'time_per_step': '2.58944'}
2026-03-21 23:25:53,478 - train_greyscale_FA_MoE.py - {'step': '479100', 'lr': '0.0002', 'total_loss': '0.00610239', 'main_loss': '0.00610239', 'time_per_step': '2.58212'}
2026-03-21 23:30:23,329 - train_greyscale_FA_MoE.py - {'step': '479200', 'lr': '0.0002', 'total_loss': '0.00620804', 'main_loss': '0.00620804', 'time_per_step': '2.59925'}
2026-03-21 23:34:54,252 - train_greyscale_FA_MoE.py - {'step': '479300', 'lr': '0.0002', 'total_loss': '0.00701384', 'main_loss': '0.00701384', 'time_per_step': '2.63562'}
2026-03-21 23:39:25,812 - train_greyscale_FA_MoE.py - {'step': '479400', 'lr': '0.0002', 'total_loss': '0.00858688', 'main_loss': '0.00858688', 'time_per_step': '2.62343'}
2026-03-21 23:43:56,794 - train_greyscale_FA_MoE.py - {'step': '479500', 'lr': '0.0002', 'total_loss': '0.00614801', 'main_loss': '0.00614801', 'time_per_step': '2.6207'}
2026-03-21 23:48:27,889 - train_greyscale_FA_MoE.py - {'step': '479600', 'lr': '0.0002', 'total_loss': '0.00536263', 'main_loss': '0.00536263', 'time_per_step': '2.61073'}
2026-03-21 23:52:58,032 - train_greyscale_FA_MoE.py - {'step': '479700', 'lr': '0.0002', 'total_loss': '0.00744841', 'main_loss': '0.00744841', 'time_per_step': '2.63045'}
2026-03-21 23:57:29,504 - train_greyscale_FA_MoE.py - {'step': '479800', 'lr': '0.0002', 'total_loss': '0.00989835', 'main_loss': '0.00989835', 'time_per_step': '2.6154'}
2026-03-22 00:02:00,663 - train_greyscale_FA_MoE.py - {'step': '479900', 'lr': '0.0002', 'total_loss': '0.00647343', 'main_loss': '0.00647343', 'time_per_step': '2.54935'}
2026-03-22 00:06:30,992 - train_greyscale_FA_MoE.py - {'step': '480000', 'lr': '0.0002', 'total_loss': '0.00821748', 'main_loss': '0.00821748', 'time_per_step': '2.53688'}
2026-03-22 00:11:02,468 - train_greyscale_FA_MoE.py - {'step': '480100', 'lr': '0.0002', 'total_loss': '0.0063366', 'main_loss': '0.0063366', 'time_per_step': '2.59197'}
2026-03-22 00:15:32,337 - train_greyscale_FA_MoE.py - {'step': '480200', 'lr': '0.0002', 'total_loss': '0.0070578', 'main_loss': '0.0070578', 'time_per_step': '2.6525'}
2026-03-22 00:20:03,205 - train_greyscale_FA_MoE.py - {'step': '480300', 'lr': '0.0002', 'total_loss': '0.00611321', 'main_loss': '0.00611321', 'time_per_step': '2.59275'}
2026-03-22 00:24:33,410 - train_greyscale_FA_MoE.py - {'step': '480400', 'lr': '0.0002', 'total_loss': '0.00683962', 'main_loss': '0.00683962', 'time_per_step': '2.62665'}
2026-03-22 00:29:04,357 - train_greyscale_FA_MoE.py - {'step': '480500', 'lr': '0.0002', 'total_loss': '0.00750062', 'main_loss': '0.00750062', 'time_per_step': '2.62726'}
2026-03-22 00:33:34,786 - train_greyscale_FA_MoE.py - {'step': '480600', 'lr': '0.0002', 'total_loss': '0.00913168', 'main_loss': '0.00913168', 'time_per_step': '2.61257'}
2026-03-22 00:38:04,753 - train_greyscale_FA_MoE.py - {'step': '480700', 'lr': '0.0002', 'total_loss': '0.00908983', 'main_loss': '0.00908983', 'time_per_step': '2.62269'}
2026-03-22 00:42:35,938 - train_greyscale_FA_MoE.py - {'step': '480800', 'lr': '0.0002', 'total_loss': '0.0075922', 'main_loss': '0.0075922', 'time_per_step': '2.64556'}
2026-03-22 00:47:06,299 - train_greyscale_FA_MoE.py - {'step': '480900', 'lr': '0.0002', 'total_loss': '0.00839765', 'main_loss': '0.00839765', 'time_per_step': '2.61328'}
2026-03-22 00:51:37,440 - train_greyscale_FA_MoE.py - {'step': '481000', 'lr': '0.0002', 'total_loss': '0.00807489', 'main_loss': '0.00807489', 'time_per_step': '2.5864'}
2026-03-22 00:56:07,261 - train_greyscale_FA_MoE.py - {'step': '481100', 'lr': '0.0002', 'total_loss': '0.00882782', 'main_loss': '0.00882782', 'time_per_step': '2.55143'}
2026-03-22 01:00:38,151 - train_greyscale_FA_MoE.py - {'step': '481200', 'lr': '0.0002', 'total_loss': '0.00583883', 'main_loss': '0.00583883', 'time_per_step': '2.53524'}
2026-03-22 01:05:09,743 - train_greyscale_FA_MoE.py - {'step': '481300', 'lr': '0.0002', 'total_loss': '0.00778054', 'main_loss': '0.00778054', 'time_per_step': '2.62632'}
2026-03-22 01:09:40,201 - train_greyscale_FA_MoE.py - {'step': '481400', 'lr': '0.0002', 'total_loss': '0.00827799', 'main_loss': '0.00827799', 'time_per_step': '2.61886'}
2026-03-22 01:14:11,087 - train_greyscale_FA_MoE.py - {'step': '481500', 'lr': '0.0002', 'total_loss': '0.00635923', 'main_loss': '0.00635923', 'time_per_step': '2.61967'}
2026-03-22 01:18:41,607 - train_greyscale_FA_MoE.py - {'step': '481600', 'lr': '0.0002', 'total_loss': '0.00602882', 'main_loss': '0.00602882', 'time_per_step': '2.61281'}
2026-03-22 01:23:11,989 - train_greyscale_FA_MoE.py - {'step': '481700', 'lr': '0.0002', 'total_loss': '0.00866878', 'main_loss': '0.00866878', 'time_per_step': '2.62505'}
2026-03-22 01:27:43,084 - train_greyscale_FA_MoE.py - {'step': '481800', 'lr': '0.0002', 'total_loss': '0.00616334', 'main_loss': '0.00616334', 'time_per_step': '2.63556'}
2026-03-22 01:32:13,871 - train_greyscale_FA_MoE.py - {'step': '481900', 'lr': '0.0002', 'total_loss': '0.0128739', 'main_loss': '0.0128739', 'time_per_step': '2.63531'}
2026-03-22 01:36:43,710 - train_greyscale_FA_MoE.py - {'step': '482000', 'lr': '0.0002', 'total_loss': '0.00631784', 'main_loss': '0.00631784', 'time_per_step': '2.62041'}
2026-03-22 01:41:13,863 - train_greyscale_FA_MoE.py - {'step': '482100', 'lr': '0.0002', 'total_loss': '0.00888776', 'main_loss': '0.00888776', 'time_per_step': '2.60646'}
2026-03-22 01:45:44,878 - train_greyscale_FA_MoE.py - {'step': '482200', 'lr': '0.0002', 'total_loss': '0.0076509', 'main_loss': '0.0076509', 'time_per_step': '2.61198'}
2026-03-22 01:50:15,760 - train_greyscale_FA_MoE.py - {'step': '482300', 'lr': '0.0002', 'total_loss': '0.00930955', 'main_loss': '0.00930955', 'time_per_step': '2.55078'}
2026-03-22 01:54:45,557 - train_greyscale_FA_MoE.py - {'step': '482400', 'lr': '0.0002', 'total_loss': '0.00485467', 'main_loss': '0.00485467', 'time_per_step': '2.53146'}
2026-03-22 01:59:17,933 - train_greyscale_FA_MoE.py - {'step': '482500', 'lr': '0.0002', 'total_loss': '0.0091408', 'main_loss': '0.0091408', 'time_per_step': '2.60176'}
2026-03-22 02:03:48,795 - train_greyscale_FA_MoE.py - {'step': '482600', 'lr': '0.0002', 'total_loss': '0.0115048', 'main_loss': '0.0115048', 'time_per_step': '2.67322'}
2026-03-22 02:08:19,424 - train_greyscale_FA_MoE.py - {'step': '482700', 'lr': '0.0002', 'total_loss': '0.00809468', 'main_loss': '0.00809468', 'time_per_step': '2.70554'}
2026-03-22 02:12:49,319 - train_greyscale_FA_MoE.py - {'step': '482800', 'lr': '0.0002', 'total_loss': '0.00543383', 'main_loss': '0.00543383', 'time_per_step': '2.66765'}
2026-03-22 02:17:19,323 - train_greyscale_FA_MoE.py - {'step': '482900', 'lr': '0.0002', 'total_loss': '0.0107848', 'main_loss': '0.0107848', 'time_per_step': '2.68727'}
2026-03-22 02:21:49,462 - train_greyscale_FA_MoE.py - {'step': '483000', 'lr': '0.0002', 'total_loss': '0.00662778', 'main_loss': '0.00662778', 'time_per_step': '2.70145'}
2026-03-22 02:26:20,541 - train_greyscale_FA_MoE.py - {'step': '483100', 'lr': '0.0002', 'total_loss': '0.00609928', 'main_loss': '0.00609928', 'time_per_step': '2.72377'}
2026-03-22 02:30:50,900 - train_greyscale_FA_MoE.py - {'step': '483200', 'lr': '0.0002', 'total_loss': '0.00809624', 'main_loss': '0.00809624', 'time_per_step': '2.6816'}
2026-03-22 02:35:21,780 - train_greyscale_FA_MoE.py - {'step': '483300', 'lr': '0.0002', 'total_loss': '0.0069235', 'main_loss': '0.0069235', 'time_per_step': '2.62191'}
2026-03-22 02:39:52,272 - train_greyscale_FA_MoE.py - {'step': '483400', 'lr': '0.0002', 'total_loss': '0.00603923', 'main_loss': '0.00603923', 'time_per_step': '2.60261'}
2026-03-22 02:44:23,062 - train_greyscale_FA_MoE.py - {'step': '483500', 'lr': '0.0002', 'total_loss': '0.00779286', 'main_loss': '0.00779286', 'time_per_step': '2.51947'}
2026-03-22 02:48:54,052 - train_greyscale_FA_MoE.py - {'step': '483600', 'lr': '0.0002', 'total_loss': '0.0103077', 'main_loss': '0.0103077', 'time_per_step': '2.53671'}
2026-03-22 02:53:24,876 - train_greyscale_FA_MoE.py - {'step': '483700', 'lr': '0.0002', 'total_loss': '0.010271', 'main_loss': '0.010271', 'time_per_step': '2.61987'}
2026-03-22 02:57:55,459 - train_greyscale_FA_MoE.py - {'step': '483800', 'lr': '0.0002', 'total_loss': '0.0058122', 'main_loss': '0.0058122', 'time_per_step': '2.62619'}
2026-03-22 03:02:25,837 - train_greyscale_FA_MoE.py - {'step': '483900', 'lr': '0.0002', 'total_loss': '0.00929768', 'main_loss': '0.00929768', 'time_per_step': '2.62393'}
2026-03-22 03:06:56,893 - train_greyscale_FA_MoE.py - {'step': '484000', 'lr': '0.0002', 'total_loss': '0.00886414', 'main_loss': '0.00886414', 'time_per_step': '2.61136'}
2026-03-22 03:11:27,492 - train_greyscale_FA_MoE.py - {'step': '484100', 'lr': '0.0002', 'total_loss': '0.00741091', 'main_loss': '0.00741091', 'time_per_step': '2.61'}
2026-03-22 03:15:57,634 - train_greyscale_FA_MoE.py - {'step': '484200', 'lr': '0.0002', 'total_loss': '0.00770954', 'main_loss': '0.00770954', 'time_per_step': '2.59786'}
2026-03-22 03:20:28,414 - train_greyscale_FA_MoE.py - {'step': '484300', 'lr': '0.0002', 'total_loss': '0.0082587', 'main_loss': '0.0082587', 'time_per_step': '2.62308'}
2026-03-22 03:24:58,263 - train_greyscale_FA_MoE.py - {'step': '484400', 'lr': '0.0002', 'total_loss': '0.0114198', 'main_loss': '0.0114198', 'time_per_step': '2.60896'}
2026-03-22 03:29:29,674 - train_greyscale_FA_MoE.py - {'step': '484500', 'lr': '0.0002', 'total_loss': '0.00501436', 'main_loss': '0.00501436', 'time_per_step': '2.6331'}
2026-03-22 03:34:00,441 - train_greyscale_FA_MoE.py - {'step': '484600', 'lr': '0.0002', 'total_loss': '0.00825956', 'main_loss': '0.00825956', 'time_per_step': '2.74028'}
2026-03-22 03:38:30,137 - train_greyscale_FA_MoE.py - {'step': '484700', 'lr': '0.0002', 'total_loss': '0.00640705', 'main_loss': '0.00640705', 'time_per_step': '2.53663'}
2026-03-22 03:43:00,072 - train_greyscale_FA_MoE.py - {'step': '484800', 'lr': '0.0002', 'total_loss': '0.00838916', 'main_loss': '0.00838916', 'time_per_step': '2.79385'}
2026-03-22 03:47:31,544 - train_greyscale_FA_MoE.py - {'step': '484900', 'lr': '0.0002', 'total_loss': '0.00859823', 'main_loss': '0.00859823', 'time_per_step': '2.59574'}
2026-03-22 03:52:02,362 - train_greyscale_FA_MoE.py - {'step': '485000', 'lr': '0.0002', 'total_loss': '0.00925431', 'main_loss': '0.00925431', 'time_per_step': '2.59811'}
2026-03-22 03:56:32,440 - train_greyscale_FA_MoE.py - {'step': '485100', 'lr': '0.0002', 'total_loss': '0.00712866', 'main_loss': '0.00712866', 'time_per_step': '2.62386'}
2026-03-22 04:01:03,608 - train_greyscale_FA_MoE.py - {'step': '485200', 'lr': '0.0002', 'total_loss': '0.0115107', 'main_loss': '0.0115107', 'time_per_step': '2.62342'}
2026-03-22 04:05:34,470 - train_greyscale_FA_MoE.py - {'step': '485300', 'lr': '0.0002', 'total_loss': '0.00679102', 'main_loss': '0.00679102', 'time_per_step': '2.62631'}
2026-03-22 04:10:04,740 - train_greyscale_FA_MoE.py - {'step': '485400', 'lr': '0.0002', 'total_loss': '0.00988221', 'main_loss': '0.00988221', 'time_per_step': '2.62757'}
2026-03-22 04:14:36,000 - train_greyscale_FA_MoE.py - {'step': '485500', 'lr': '0.0002', 'total_loss': '0.00932858', 'main_loss': '0.00932858', 'time_per_step': '2.59305'}
2026-03-22 04:19:05,946 - train_greyscale_FA_MoE.py - {'step': '485600', 'lr': '0.0002', 'total_loss': '0.00825504', 'main_loss': '0.00825504', 'time_per_step': '2.62959'}
2026-03-22 04:23:37,304 - train_greyscale_FA_MoE.py - {'step': '485700', 'lr': '0.0002', 'total_loss': '0.00807234', 'main_loss': '0.00807234', 'time_per_step': '2.63249'}
2026-03-22 04:28:08,461 - train_greyscale_FA_MoE.py - {'step': '485800', 'lr': '0.0002', 'total_loss': '0.0109112', 'main_loss': '0.0109112', 'time_per_step': '2.59076'}
